steam_id,content,voted_up,playtime_forever,helpful_count,funny_count,timestamp,source,event_id
7.66E+16,"I will be the first to admit that when I saw this game floating around steam a week or two before its release I was kind of skeptic about it. The art and pixel style threw me for a loop, and while I loved Harvest Moon style games and Rune Factory 4, I wasn't too sure about spending money on this game. I've been burned before and I was wary of trying it. It was about... I think a day of or after the release and I noticed it had a small sale and I figured, ""Well, I just got paid, and it might be a good distraction until I find another game to play.""

...So, uhm. You might have noticed I have 71 hours of playtime. So I figured I'd better write my thoughts on why I love this game.

Music: 10/10
Everyone knows that what helps make a game great is the music it has. I was immediatly sucked in by the music, it reminded me so much of the Harvest Moon games I played that had such amazing music! If there was a soundtrack available (maybe there is) I would be willing to drop money on it.

Controls: 7/10
The controls of the game are not the worse I've encountered, but I feel it could be improved a bit. Honestly, if I hadn't found the control options this would have had a 5/10 review instead. The 'show tool hit location' was not automatically selected so it led to some frustrating moments just trying to till the ground. The combat was a bit frustrating since you had to turn your character in order to swing the sword in the exact direction it has to go in, but after some practice I've ironed out the kinks.

Storyline: 12/10
Oh my god guys. This, this right here helps make the game for me. Its honestly what I have been sorely missing in other farming games like Harvest Moon. Its not just ""till the land, plant the seeds, make the cash."" No, this is much more then that. I would love to go into detail, but I don't want to give anything away to people who want to come in blind.

Characters: 10/10
 These loveable characters have their own flushed out hopes, fears, and dreams. They have their strengths, their weaknesses, and their own personality. Not one character is the same, their life experiences make them what they are and their background helped shaped them. But at the same time they grow, they adapt, they change. The more you interact with them the more impact you have on their lives. Its amazing.

Character Customization: 10/10
What many Harvest Moon games lacked until recently was being able to customize your farmer. However Stardew has by far the best I have seen. Around 30 different hair styles, over 100 different shirts to chose from, skin color, eye color and hair color. You want to make yourself look like the hulk? Get your green on and hulk up for some farming! Want to be a vampire? A demon? You can be anything!

I would add more but honestly I am a little under the weather as I'm writing this and I'm rapidly running out of energy. So a last few tid-bits for you guys and gals considering this game.

This game does not end in an XX amount of years. You can keep playing for as long as you want.

It doesn't matter what gender you are, you can romance ANY of the 10 available. Are you a gal that likes other gals? Yep, you can woo, date, and marry them! Are you a dude that wants to smooch, woo, and marry other dudes? You can do that too! Guess what else you can do? If you're unable to have kids the traditional way you can ADOPT! You can have a family! Or if you don't want a kid you don't have to have one (at least, I'm pretty sure you don't have to).

All in all, 9/10 game that I plan on playing for a very long time!",TRUE,50838,129,14,3/7/2016 11:50,steam,1
7.66E+16,"I didnt want to write a review but Stardew is a game that deserves one... I bought it to strengthen my friendship with a friend who had played it for over +500 hours. Every day after school, we would play Stardew together. While i only took care of the chickens, they managed the entire farm... Even though I lost the friendship that grew because of Stardew, i still miss my chickens... I hope they are taking good care of my chickens. Play Stardew on your own, at least you won't get hurt and you'll have a happy farm to enjoy...",TRUE,10895,145,20,8/20/2024 14:26,steam,7
7.66E+16,"In this game, you can:

-Make friends
-Go exploring
-Relax and potter about your farm all day if you feel so inclined
-Date and marry a qt redhead, who will always be faithful to you
-Make silly amounts of money

If you're like me and can't do any of these irl, then I heartily recommend Stardew Valley.
11/10",TRUE,4077,239,181,3/31/2020 11:35,steam,0
7.66E+16,"
---{ Graphics }---
? You forget what reality is
? Beautiful
? Good
? Decent
? Bad
? Dont look too long at it
? MS-DOS

---{ Gameplay }---
? Very good
? Good
? It's just gameplay
? Mehh
? Watch paint dry instead
? Just don't

---{ Audio }---
? Eargasm
? Very good
? Good
? Not too bad
? Bad
? I'm now deaf

---{ Audience }---
? Kids
? Teens
? Adults
? Grandma

---{ PC Requirements }---
? Check if you can run paint
? Potato
? Decent
? Fast
? Rich boi
? Ask NASA if they have a spare computer

---{ Game Size }---
? Floppy Disk
? Old Fashioned
? Workable
? Big
? Will eat 10% of your 1TB hard drive
? You will want an entire hard drive to hold it
? You will need to invest in a black hole to hold all the data

---{ Difficulty }---
? Just press 'W'
? Easy
? Easy to learn / Hard to master
? Significant brain usage
? Difficult
? Dark Souls

---{ Grind }---
? Nothing to grind
? Only if u care about leaderboards/ranks
? Isn't necessary to progress
? Average grind level
? Too much grind
? You'll need a second life for grinding

---{ Story }---
? No Story
? Some lore
? Average
? Good
? Lovely
? It'll replace your life

---{ Game Time }---
? Long enough for a cup of coffee
? Short
? Average
? Long
? To infinity and beyond

---{ Price }---
? It's free!
? Worth the price
? If it's on sale
? If u have some spare money left
? Not recommended
? You could also just burn your money

---{ Bugs }---
? Never heard of
? Minor bugs
? Can get annoying
? ARK: Survival Evolved
? The game itself is a big terrarium for bugs

---{ ? / 10 }---
? 1
? 2
? 3
? 4
? 5
? 6
? 7
? 8
? 9
? 10

",TRUE,583,312,53,9/26/2024 10:51,steam,7
7.66E+16,"Like gaming crack.
Bought this once on Xbox, once on Switch, once on mobile, now on Steam.

1. Don't look up anything before your first playthough.
2. Set aside ~60 hours of your life.",TRUE,3996,298,48,6/25/2021 11:31,steam,0
7.66E+16,"I asked a girl to dance with me. She responds, ""Ew, no..""

100% realistic. 11/10. Would get rejected again
",TRUE,20953,486,1236,10/17/2018 16:44,steam,3
7.66E+16,"It's a great time sink, especially if you're depressed (like me) and need something to distract you from everyday woes and stress. Really easy to get sucked in.

Edit: not sure how this gained so much traction, but I appreciated the kind comments. To everyone else...please be kind to each other.",TRUE,17110,273,31,8/3/2019 14:05,steam,3
7.66E+16,"Stardew Valley created by one developer by the name of ConcernedApe, is a game similar to Harvestmoon/animal crossing  etc finally with a similar gameplay created for the pc but is bigger and better. It isn't about the 3D graphics that makes this game genre great but rather the gameplay and the amount of content this game comes with. This game is a piece of gem among indie games and I rarely say this when it comes to indies since there is so many. Might not be your cup of tea if you do not enjoy that type of series but then again that is unless you also own a console. If you never tried this series before take a look below or try it. Will be creating a great guide for new players to be the best farmers and to understand the mechanic. Will also update the review as new contents/ multiplayer releases.

[h1] Video Review [/h1]
https://www.youtube.com/watch?v=DGGjsM6nJYg

[h1] Pros [/h1]
+ The game offers resolutions, bindable keys for keyboard, controller support (Xbox controllers),  and even Rumble support, insane!
+ 4 seasons of gameplay and years with weather system and natural disaster surprises
+ Game mechanic is great, 1 min for an hour ingame, energy bar to control what you can do in a day, and a punishment system of losing gold if you tire out, fail to sleep at 2 am, or even lose all your health.  With so much things to do you feel like you never have enough time as an illusion even though you really are playing quite a bit from 6 am to 1 am.
+ Great music, sound effects, and good looking 2d art which are funny and cute.
+ Multiple dialog answers to certain people at certain times.
[h1]?THE MASSIVE AMOUNT OF CONTENTS SUCH AS?[/h1]
?Exploration
-Explore desert, sewers, and a mine which acts as a sort of dungeon with over 80+ floors! while upgrading weapons and a bit of armor killing monsters. Tons of secrets to find and explore
 
?Making Money
+being able to do farming assortments of vegetables during certain seasons and being able to grow trees, take out sap etc so much more
+Growing a livestocks and being able to benefit from them, LIVESTOCK EMPIRE with chickens and cows
+Forage items in the forest from woods, stones and plantlife. Just randomly picking up random things
+ Mining and adventuring to make money is addictive.
+ Fishing is included which is tough a bit but gets better as you progress
-+Crafting mechanic in game to craft aesthetics, useful house addons, or even machines and devices that makes life easier which are witty and then being able to place them.
+ You can cook and be Gordon Ramsay by learning recipes from TV or level it through discovery.
+ So much questing, helping townspeople and taking request quests from the boards which helps earn some pocketchange and also increase relationship with the people around you besides giving them gifts.
+ Encounter events that comes with cutscenes with the ability to skip them too if you seen them which is a nice feature for multiple replays.
+ Being a friend to the local museum and donating to them to great rewards you can also do rewards wait until the community town hall opens for even more rewards!

?Use of money!? -
+ Expand your house, have people check your crib when you get your kitchen etc lol.
+ Upgrading your gears to go in the mines. Shoes, Rings and even Weapons such as daggers, swords, clubs and slingshot.
+ Upgrading your farm to add various buildings and special buildings for livestocks etc.
+ Interacting with community and gifting them to progress.
+ Taking part in minigame festivals that are seasonal and plenty.
+ Getting married to the bachelors available, whichever sex you want and whoever is available with thier own unique content, choice is yours.

There are a ton more stuff but I won't spoil them and my words are limited, so limited that I cannot even LIST IT ALL FOR YOU, There are tons of items and special secrets to discover, Plenty. There is always more each time you accomplish something, something else opens up.
Multiplayer comes later because this was released to let the people enjoy the SINGLE PLAYER. Possible content later on? Hopefully!

[h1] Cons [/h1]
- The fighting mechanic could definitely be improved on, standing around spamming clicks to swipe enemies can get tedious at times.
- More emphasis on the pet system, you can only choose dog or cat but after that you don't really do anything with them except ignore them running around the farm. Give them water sometimes but no food.
- Bugs in the game that can cause entire restarts to your game because of no manual save since the game is newly released.( The dev is fixing it up as they pop up and already has dedicated time into this be warned ahead of time!)
- Lack of tutorial for new players ( game expected that players recognize the rules from games such as Harvest moon, rune factory, animal crossing etc. (I am working on a super guide for you guys on this)
- The GUI (interface) could be much better with drag and drop features so you have to click and being careful on not reselling items you bought by mistakes or even pressing escape because you click too fast, I have resold my 50 seed bags by mistakes DOH! or rebought the same gears.
- Alot of systems can be a bit more in depth later on to add challenge, such as vegetables rotting etc. Would be nice! (not really a con but nice idea to add more challenge)


[h1]?Conclusion?[/h1]
These are just some of the things listed in the content becuase that was what important while playing the game, The sheer amount of content created by one person was mind boggling. This game is really special and sometimes it might be or might be your cup of tea but if you take your time and dive into one of the listed content above and really try it out you might be too late for that refund.
15 bucks for hundreds of hours here and also multiplayer coming later on. You tell me if thats worth the value. I've spent over 50+ hours so far",TRUE,3576,371,11,2/27/2016 10:11,steam,1
7.66E+16,"Most of the hours I have in this game have been spent playing with my girlfriend. Its some of the best bonding time we have, we legit spent at least 3 hours straight designing the interior of our home and we still giggle when we get into the same bed together. Shes a completionist and has totally showed me aspects of the game I never knew existed cause I will literally just farm the entire time I play. I love this game, the multiplayer was a huge boost to it and Im so glad to have a game I can play with my girl. Shes very picky about games she plays, luckily we are both huge fans of Harvest Moon. So naturally I had to tell her about this game and its just awesome. If you got a significant other and you like to get seriously grossly cute with eachother and enjoy games like Harvest Moon, play Stardew Valley together. You wont regret it.

EDIT: Hadn't touched this game in quite some time. Then my girlfriend comes at me all excited cause there was a huge update. So we played again, had more fun arranging our new home on that new island. Not finished yet though. But yay for more bonding time. Again, if you and your significant other like Harvest Moon type games, get this game and play together.",TRUE,7033,114,17,1/5/2019 6:43,steam,3
7.66E+16,"me writing this review for stardew valley feels pretty redundant as the game is already very well known and has overwhelmingly positive reviews, but this game is genuinely great and worth picking up. both for playing solo, but also for playing together in any of your preferred co-op ways. you're 100% going to get your money's worth with this game, it's a very nice and relaxing experience.

it's such a chill game. yeah, it can be pretty grindy, especially very grindy if you wish to go for full achievement/game completion. but you don't have to focus purely on the grind - you can also talk to the villagers if that's more your type of thing. you can choose to focus on decorating your farm instead of grinding too for example, or collecting animals :D

most awesome of it all, this game has been made by just 1 person! definitely worth giving it a try!",TRUE,15917,50,0,9/6/2024 23:08,steam,7
7.66E+16,"?? A relaxing farming game that lets you play the game how you like without being too punishing. (Farming, fishing, mining, collecting..) 
Has high replayability and has many mods to improve the QoL of the game. Just ONE! dev made this game, and put a lot of love into it. Stardew now even has multiplayer.
Overall: 9/10

?? Pros:
+ Calming farming game that isn't too punishing.
+ Has many secrets, still learning new things about the game 230h+ into the game.
+ Easy to pick up, hard to put down.
+ Has many mods to improve the QoL in game and visual gameplay.
+ Nice soundtracks. (Eg I love the ice mining level and fall music.)
+ Good price for the amount of time played in this game. I even bought Stardew for two friends at full price, when I usually wait for sales to buy my games. 

?? Neutral:
: ConcernedApe is the only developer of this game.
: Addictive. Play when you have a lot of time to spare.
: Best played going in blind, then learning as you go along . 

?? Cons:
- Some useful tips (such as clicking longer on the upgraded watering can to water more tiles) are not stated in game. You have to discover it for yourself.
- Game starts out slow for the first 4-7 days. (Picks up later.)
- May not be for people who dislike calming games / are purely into FPS games.
- Several bugs in multiplayer mode. (Luckily relatively minor)

?? Overall: 9 / 10, would farm again.",TRUE,18012,103,3,11/22/2018 8:23,steam,3
7.66E+16,"i was not interested in Stardew Valley at first because farming doesn't seem to be my thing. i bought the game for the new multi-player feature to play it with a couple of friends.

i tried it in single-player mode just to learn the basics, and for the next two weeks, playing this game was basically what i did besides sleeping. this is the first game i have ever spent more than 100 hours on. i didn't know if i spent so much time in Stardew Valley because it was the perfect escape from real life or because i fell in love with the game... but now i know it's both.

i wish i knew that farming is just one of the many things you can do in Stardew Valley. there are so many details and secrets in one small town to be discovered... and you have all the time you need to discover all of them. you can forage and dig up things everywhere, you can socialize with townsfolks - each with unique personalities, likes and dislikes - and fall in love with them, you can mine the heck out of the local mines, and then mine the heck out of a limit-less mine elsewhere. you can play the game however you want, and Pelican Town still stays beautiful and vibrant regardless.

i recommend this game. i know my recommendation is just another one in a sea of positive reviews, but hey, it deserves my recognition still! thank you ConcernedApe and Chucklefish for Stardew Valley. this game is a good time :)",TRUE,12961,162,5,9/24/2018 19:10,steam,3
7.66E+16,"I'll admit, I insulted the game when I first took a glimpse at it. The gameplay looked pretty boring and it made me want to snooze, but it was a completly different story (not literally) once I purchased the game.

I was convinced to ""try out"" the game before I judged it, and with my lunatic of a mind--I bought the game to try it out. The reviews don't do it any wrong. I absolutely love the game, the concept of the game is that you ""escape"" the modern lifestyle of working to live in the countryside where your grandfather once owned a farm pass down to you. I can tell you, I honestly feel warped into the game myself, as if Stardew Valley is where I go when I want to ""escape"" the world around me. 

The game allows you to marry NPCs, own pets, do quests, farm, sleep, mine in caves, kill monsters--basically everything you could think of in the average life style plus a little sprinkle of monsters here and there. I don't think I have ever felt this close to a game since forever.

10/10 I would recommend this to anybody, everywhere to give it a try. It's worth the price.",TRUE,10754,122,1,1/20/2017 7:41,steam,0
7.66E+16,"This game... this game will suck the life out of you one season at a time and you will love it! 

If you are looking for a relaxing farming simulator, this is it. 
If you are lookig for a relationship simulator, this is it. 
If you are looking for a procedurally generated dungeon crawler, this is it. 
If you are looking for an exploration game, this is it. 
If you are looking for a fun fishing game, this is it. 
If you are looking for a game that makes you feel good and frustrated at the same time, this is it. 


",TRUE,4442,110,21,4/10/2016 4:10,steam,1
7.66E+16,"I've put 20 hours into the game and I can already say that I will put another hundred.

This game may seem like a farming game. I wont refute, but it is definitely more than that.

This is a farming, fishing, foraging, gathering, breeding and mining game. I am sure I could put more examples but I seem to remember just this portion. 

You are not just working. In this Valley there are several people you would probably care about, and some you can even marry. I remember putting a stupid smile just because I made a NPC happy. The soundtrack is amazing as well. Puts you on the mood real quick.

While playing this game you can relax and just do what you want, or pay attention to time and events. It is all up to you. It offers much freedom like choosing farm or your lifestyle.

I recommend it to everyone. At least take a shot. The creator is amazing too
",TRUE,10499,79,4,7/1/2021 16:41,steam,0
7.66E+16,"A wonderfully crafted game with a lot of heart and addictive gameplay.

In Stardew Valley you'll start with creating your own character, choosing from different hairstyles, clothes and select if you're more of a dog or cat-person.
After that, you'll escape your dull city-life and move to the farm you inherited from your grandpa.
Doesn't look like much in the beginning, but that will change over time.

You'll probably start off clearing out the space around your farm, chopping wood, cutting grass and mine some stone, then putting some seeds into the ground, watering them and wait for the harvest.
To skip that time, you can head to the nearby village and get to know all the different characters in town, give them presents to increase their friendship and find out more about them through small cutscenes which appear after you reached a certain friendship level.
There are also a handful of single ladies and men which you can marry later on and get children with.

If you are not so keen on farming, you can also build barns and coops and buy animals. They will produce goods as well (eggs, wool, milk etc).
Fishing is also an option, which requires to solve a little mini-game. 
Or you could head into the nearby mine to get some coal, gold/iron/bronze-ore and other things. But beware! The mine houses some monsters like bats, slimes, skeletons and more which will attack you if you're close enough, so don't forget to pack a sword and some food to replenish your health.

Everything you harvest and mine can normally also be used for artisan goods, which will require different equipment you need to craft first, but in exchange will give you goods that can be sold for a higher profit (or used to craft other things like food).

There is plenty to do in Stardew Valley, to explore, to craft, people to talk to and a lot to enjoy.
Of course, at some point, tasks can get repetitive and even tedious, but you also have a lot of goals to strife towards from upgrading your house, getting friendship up with all the people, catching all the legendary fish or furnishing your house.

It's a beautiful game in which you can sink a lot of hours into.
Get it as soon as possible ;)",TRUE,23809,106,3,1/29/2018 9:53,steam,0
7.66E+16,"Don't be fooled by the pixel graphic, this is perhaps one of the most addicting games i've ever played.
Get it if you are a fan of old school Harvest Moon game or farming games in general, it brought back the nostalgic feelings when i was hooked to HM Back to Nature on ps1 when i was still a kid.
10/10",TRUE,15332,137,5,5/28/2020 22:19,steam,0
7.66E+16,"Let's ask ourselves a question.

Why do we have hands?

Well there are many reasons:
1. pat Abigail 
2. hold Abigail 
3. cherish Abigail
4. forfeit all mortal possessions to Abigail",TRUE,10045,160,88,4/4/2022 14:27,steam,0
7.66E+16,"Stardew Valley is a wonderful game filled with character, heart, and there is also farming and mining. There is so much to do in Stardew Valley, and I appreciate that you can do it all at your own pace. The game can feel a bit daunting at first and you will find yourself playing on one screen and having the wiki open on the other screen. There is so much packed into this game. Theres farming, selling, mining, fighting, crafting, cooking, and building. All of which are done very well aside from the clunky fighting.

Where this game truly shines is in the people that populate the game and the story that unfolds as you get to know each person. Is Shane the town drunk, or just a young man fighting depression and hopelessness? Is Haley a stuck-up princess or will she realize there is a good life in the simple and mundane? Will Leah do something with her art? Will Clint overcome his low self-esteem and ask the girl he pines after out? Is Penny destined to live a hard life with Pam, her alcoholic mother? Why is George such a grump? He will tell you and you will look at him differently afterwards. Will the two secret lovers ever become public? Will Lewis put himself first instead of the town? Will Elliot get the courage to write? Will the governor ever like the town soup? Will Marnie ever be available when you want to buy animals? Nope!

Each character in the game has personality and a story to tell. As through these stories your first impressions of characters may not be the impressions you have of them later in the game. Shanes struggles hit home for me as did Pennys longing for a different life.

This game helped me get through some dark times in my life and I am grateful I purchased this during the Steam Summer Sale. I am even more thankful that I took the time to play the game and understand it. Putting in a little effort makes the journey a far more enjoyable experience.

Lastly, the modding community for this game has turned the game into an even better version. There are many mods to choose from and I appreciate all the creators for the work they have put into this wonderful game.

[url=https://docs.google.com/spreadsheets/d/1XFNJfsPosw9LqKHBkZf-zFWpzm8nOR-SzCnrqEVEEfo/edit?usp=sharing]Mods I Use and Enjoy[/url]",TRUE,42731,57,1,8/21/2019 1:34,steam,3
7.66E+16,"I'm 31 years old, grew up with a nintendo controller in hand...Harvest Moon, for me, was one of the greatest games for SNES, my heart always broke when year 3 ended and it was over, until continous play came out for the N64...I've played every Harvest Moon ever made, for every console. This is my first review for a steam game, I should write more for the long list of great games I've purchased from Steam, but this game here, I hesitated for months, I didn't even know it was multiplayer when I bought it... But, wow...glad I did...The programming is clearly far above average here, this game has exceeded Harvest Moon for me in EVERY way... I'm coming up on buying my 4th copy for friends. I've dreamed of a multiplayer Harvest Moon, and this game is the mirror image of that dream. 11/10 programming, 11/10 gameplay, 1000% worth. Amazing job ConcernedApe, truly, my review is an understatement for me as a creator myself. Hope others notice the sincerity of the effort that went into making this game.",TRUE,12955,117,7,1/17/2019 2:10,steam,3
7.66E+16,You will log 30 hours on this game minimum. You don't have a choice. You start playing it for the first time and that's 30 hours of your life gone. You've been warned.,TRUE,27464,487,302,11/1/2016 22:18,steam,2
7.66E+16,"This game helped me through Uni. It was at times, a literal life saver.

I wish I was being dramatic, but I'm not. Stardew was literally my escape from the world, work and stress, and I would spend hours upon hours just living life at the farm.

I hold a special place in my heart for Stardew and I wholeheartedly cannot recommend this game enough. It has everything to offer;
*RPG Elements of multiple choice and romance options.
*Dungeon delving into the mines, defeating monsters and finding new items.
*A farming simulator of knowing how to manage and regulate your fields for the best value of crop worth or just for fun because growing flowers are pretty.
*Or just genuinely giving you a break from the world.

It's soothing, calm, and you have all the time in the world on the game to live your life however you want. There is no pressure involved at all, but you're never short of anything to do. Even if it's just showing your in game cat or dog some love.",TRUE,18383,207,4,1/1/2017 2:32,steam,0
7.66E+16,"[b]Things I've learned since I started playing Stardew Valley:[/b]

[*]Farming is way more fun on PC than it is in real life.
[*]Grandfathers are generous people.
[*]I don't need a girlfriend.
[*]Trees only take 28 days to grow.
[*]Farmers can withstand snow, rain, and thunderstorms all in a t-shirt.
[*]I don't need a job.
[*]Sprinting isn't very fast.
[*]My map-reading skills are awful.
[*]I don't need a social life.
[*]If I drink the juices from a mushroom, I'll be able to talk to forest people.
[*]There is an endless supply of broken CD's in every single river.
[*]I don't need sleep.
[*]Give a girl salad, she'll love you forever.
[*]Wheelchair = grumpy.
[*]I don't need food.
[*]If I put a bunch of fruit in a cupboard, it'll make a greenhouse.
[*]Dogs are useless.
[*]I don't need a soul.
[*]Women won't enter houses without kitchens.
[*]You can get pregnant by kissing.
[*]I don't need to ever look up from my computer.
[*]My life is in ruins.
[*]I don't care.
[*]10/10.",TRUE,5665,775,2905,3/20/2016 21:02,steam,1
7.66E+16,"Came to have a chill and fun farming time but got existential dread bc of all the neighbour's sad background stories 11/10

(on a serious note: it's flawless game I cant find any faults in the gameplay, plot or graphics, so it's a flawless game in my book sry I dont make the rules thank you for coming to my TED talk)",TRUE,12700,123,62,10/28/2017 9:50,steam,0
7.66E+16,"I started playing this because my then 7 yr old was looking for help. I had bought this as a kiddie friendly harmless game for her to play on. At first i bounced off it, i just  wasnt interested enough. Then, on the second try something clicked. I actually bothered to properly use those first freebie seeds, i started gathering and foraging, i fixed the bridge, i began a monopoly on selling sea detritus and slowly but surely i began to plan my farm. 
Multi hours later, i am a farming heavyweight, i am married in game, i am a father in game, i have found ghosts, no fish can evade my skills, i run into lvl 100 in the mines with no fear and sometimes i like to get the bus to a desert. The town loves its new community centre and i bask in the glory of knowing that i made it happen pretty much single handed. The museum is a testament to my adventuring and i managed to get the mayor his pants back. 
You MUST try this, its great. Move to Stardew Valley, your farm is waiting.",TRUE,27163,95,25,9/5/2019 20:46,steam,3
7.66E+16,"It's one of rare labors of unending development and care games, 7 years old and still update 1.6 incoming. It's great both in solo and coop, has modding community, speedrunning folks, works just as a chill place or some industrial excercise where you can look for maximizing profits.

I'm generally afraid of games with grinding potential, but questlines starting from daily errand from bulletin boards and ending on Ginger Island offer some ending points, arbeit 100% perfection is quite a long task to not skip with using some external help. I didn't mod, but thinking back going for SMAPI at least for not switching to wiki as often and animation cancelling shortcut would make progression so much more manageable.

It's great how this game manages having potential both for casual and for min-maxing, and personally for me I would love to play it casually, but I can't chill untill chests are sorted. So might not be the perfect game for me, as there are some pitfall where I'm lead in optimizing tasks multiple times rather than just solving a puzzle, but there just so much charm in betweeen, that I'm greatful how it allows my brain to switch for a while, even if it's just chopping wood and wishing minigame for an hour.",TRUE,9479,53,0,4/23/2023 2:24,steam,0
7.66E+16,"---{Graphics}---
? You forget what reality is
? Beautiful
? Good
? Decent
? Bad
? Dont look too long at it
? Paint.exe

---{Gameplay}---
? Very good
? Good
? Its just gameplay
? Mehh
? Starring at walls is better
? Just dont

---{Audio}---
? Eargasm
? Very good
? Good
? Not too bad
? Bad
? Earrape

---{PC Requirements}---
? Check if you can run paint
? Potato
? Decent
? Fast
? 999 dollar refrigerator
? Ask NASA if they have a spare computer

---{Difficulity}---
? Just press A
? Easy
? Significant brain usage
? Easy to learn / Hard to master
? Difficult
? Dark Souls

---{Grind}---
? Nothing to grind
? Only if u care about leaderboards/ranks
? Isnt necessary to progress
? Average
? Too much grind
? Youll need a second life for grinding

---{Game Time}---
? Long enough for a cup of coffee
? Short
? Average
? Long
? To infinity and beyond

---{Price}---
? Its free!
? Worth the price
? If it is on sale
? If u have some spare money left
? Not recommended
? You could also just burn your money

---{Bugs}---
? Never heard of
? Minor bugs
? Can get annoying
? ARK: Survival Evolved
? The game itself is a big terrarium for bugs",TRUE,3417,407,150,4/5/2020 18:46,steam,0
7.66E+16,"-My and my homie started a farm.
-After 2 weeks we notice the flower dance was coming.
-We've been giving stuff from trash can to the folk, so we were popular.
-Flower dance arrives, we are looking sharp.
-We proceed to get rejected by everyone, including  the old fisherman...
-We were about to bail on the dance until.
-We gazed into each others eyes, no words said, but  we both knew.
-We danced together until the late nigth and shared a bed.
-No ho mo.",TRUE,8356,226,528,4/25/2020 3:42,steam,0
7.66E+16,"Truly impressed that a solo developer was able to create such an amazing game. The style of the game brings back memories of when I was younger playing Harvest Moon 64. The modders for the game are impressive as well, allowing us players to try out all sorts of new stuff added to the game -- anything from cosmetic changes that completely change the art of the game to quality of life stuff that helps automate some of the tedious things. 

I must praise the casual pace of the game and cozy village life setting, setting it apart from other action packed and fast reaction type games that I have. SDV lets me relax peacefully without worrying too much about the challenges life throws at us while also drawing me in enough to want to keep playing just one more in-game day over and over. I also love that ConcernedApe continues to update and add new things to the game making each new play through feel refreshing and enjoyable.",TRUE,49230,94,1,10/20/2019 6:38,steam,3
7.66E+16,"Fishing is fun. I love fishing. River fishing. Pond fishing. Sea fishing. I love it all.

Farming is fun. I love farming. Vegetable farming. Fruit farming. Livestock Farming. I love it all.

Mining is fun. Coal mining. Ore mining. Slaying endless hordes of monsters in the mines and taking out all of my repressed frustrations on the nameless faceless monsters who dared to inhabit the areas I wanted to disturb for my rampant profiteering making me just as bad as the corporation the player is told to despise despite having no contextual knowledge. I love mining, 

The villagers are all incredibly inclusive overall 10/10.",TRUE,9529,138,114,5/9/2020 23:41,steam,0
7.66E+16,"ARE U TIRED OF ALL THE SUPER SERIOUS GAMES WITH A BIG LEARNING CURVE OUT THERE?
DO U FEEL LIKE A NOOB, WHEN A PERSON WHO HAS BEEN PLAYING A GAME FOR LIKE 15000 YEARS, BEAT UR HOLY A55 UP?
DO U WANT EVER WONDER WHAT A HAPPY PLACE LOOKS LIKE?
If YES!? Then mate do I have a game recommendation for you!
This game works like therapy and is an experience that I didn't even knew I wanted, before I played it.
It is BEAUTIFUL AF, the music is pure eargasm, and the gameplay & the world is simple and sweet.

(PS: U better give this game a shot, or the spirits will do their best to make your day difficult!)",TRUE,2388,268,141,6/27/2020 11:32,steam,0
7.66E+16,"Love it, 
2nd year farmer, 
married Abigail.

Gave her a diamond as a gift
She thanked me and said ""How did you know I was hungry?""

Widow simulator 5/5

**UPDATE**

3rd Year Farmer,
buried Abigail in the field
Town loves the taste of my crops

5 Star Farmer! 5/5",TRUE,11954,340,716,11/18/2016 1:50,steam,2
7.66E+16,"Stardew Valley is an uniquely entertaining game. Even though it appeals more to casual gamers, this game has a lot to offer.  Whether you are interested in combat, farming, fishing, socializing, etc., Stardew Valley has is the thing.

I must begin by saying that the art style of the game is just purely beautiful. I can't think of something that would fit better for a game like Stardew Valley. It's really neat, seeing games that aren't afraid to take a more minimalistic approach and succeed. The soundtrack is also a key element in the experience, and it delivers. Not only does it perfectly fit the game's atmosphere, but it is also one of those soundtracks you'll dearly listen to even outside of the game.

The premise of the game is simple. Life in the city finally overwhelms you. You decide to open the last gift your grandfather gave you before he died. He left you his farm in Stardew Valley, and so your journey begins. You are greeted by an abandoned plot of land which you must restore to its former glory and by the nice little community of Pelican Town, a small town near your farm. So you start discovering the joy of a simple life there, day by day, as you slowly but steadily  gain the trust of the citizens, turn a profit from the crops you grow back at your farm and join the Adventurer's Guild to fight the threats in a nearby mine. Saying more would spoil the beauty of discovering that little community on your own.

The gameplay is straightforward: you take care of your plot of land to grow crops and that's about it. No end goal. No limits. No hand-holding. You are left to discover the beautiful life in Pelican Town bit by bit, since you can do pretty much everything you'd want to. The controls and mechanics are simple, but sometimes less is more.

The one thing that I really liked about the game was the passage of time. You get to enjoy all of the seasons, each of them coming with its perks and disadvantages. You get to grow different crops based on the season you currently play through and the npc's also react differently. There's holidays to be celebrated, friendships to be discovered and romance to be had! 

If you think you can enjoy a relaxing, slow-paced game like Stardew Valley, then go ahead and buy it, do yourself a favour. Altough the game might not be for everyone, it is certainly worth a try. But be careful, It may become quite addicting :)

TL;DR: A nice little game about life in a small town, with plenty of combat, farming, socializing and much more. Build your farm from scratch and start making profit, try to solve the mystery behind Pelican Town or even get married. Truly the best experience for when you just want to unwind from a long day and play a nice little peaceful game. Stardew Valley has a bit of everything, for everyone.",TRUE,570,231,6,12/28/2017 22:19,steam,0
